"comname","est_year","season","COGy","COGx","slopeLat","slopeLon"
"gulf stream flounder",2011,"Spring",40.1058416015396,-71.2948232046538,-0.00377230332973552,-0.010164022713374
"gulf stream flounder",2012,"Spring",40.2512352896108,-71.5282453254555,-0.00377230332973552,-0.010164022713374
"gulf stream flounder",2013,"Spring",39.7560187025102,-71.6820472426729,-0.00377230332973552,-0.010164022713374
"gulf stream flounder",2014,"Spring",39.9624845387305,-71.0618181286823,-0.00377230332973552,-0.010164022713374
"gulf stream flounder",2015,"Spring",40.0887442942585,-71.5219306430706,-0.00377230332973552,-0.010164022713374
"gulf stream flounder",2016,"Spring",39.981120570827,-70.9708877235631,-0.00377230332973552,-0.010164022713374
"gulf stream flounder",2017,"Spring",40.0530540907892,-70.9892503920577,-0.00377230332973552,-0.010164022713374
"gulf stream flounder",2018,"Spring",40.0279367018206,-71.1163460823706,-0.00377230332973552,-0.010164022713374
"gulf stream flounder",2019,"Spring",40.0807555832181,-71.2109770779477,-0.00377230332973552,-0.010164022713374
"gulf stream flounder",2010,"Fall",40.2752218893235,-70.6551481918417,0.00191674640533392,-0.000767881551498565
"gulf stream flounder",2011,"Fall",40.3388406646137,-70.9452806777215,0.00191674640533392,-0.000767881551498565
"gulf stream flounder",2012,"Fall",40.4720020178733,-71.2509064328739,0.00191674640533392,-0.000767881551498565
"gulf stream flounder",2013,"Fall",40.1578303713665,-70.8304073863424,0.00191674640533392,-0.000767881551498565
"gulf stream flounder",2014,"Fall",40.2655315727256,-71.4032819529456,0.00191674640533392,-0.000767881551498565
"gulf stream flounder",2015,"Fall",39.3694536725364,-71.8079304394796,0.00191674640533392,-0.000767881551498565
"gulf stream flounder",2016,"Fall",40.3928889734675,-71.1074663054759,0.00191674640533392,-0.000767881551498565
"gulf stream flounder",2017,"Fall",40.7539199250228,-67.2490862547525,0.00191674640533392,-0.000767881551498565
"gulf stream flounder",2018,"Fall",40.2997588552489,-71.1710265518021,0.00191674640533392,-0.000767881551498565
"gulf stream flounder",2019,"Fall",40.1066806314698,-71.4862164910044,0.00191674640533392,-0.000767881551498565
"haddock",2010,"Spring",41.7142738270977,-67.4253675832662,-0.00175490602978869,-0.00542508095572325
"haddock",2011,"Spring",41.5864684818845,-67.0689083236457,-0.00175490602978869,-0.00542508095572325
"haddock",2012,"Spring",41.6870996612238,-67.225273332289,-0.00175490602978869,-0.00542508095572325
"haddock",2013,"Spring",42.0108109782602,-67.2223357728029,-0.00175490602978869,-0.00542508095572325
"haddock",2014,"Spring",41.4914868269282,-68.1080375376457,-0.00175490602978869,-0.00542508095572325
"haddock",2015,"Spring",41.9562573854585,-68.232449860308,-0.00175490602978869,-0.00542508095572325
"haddock",2016,"Spring",41.9008649529889,-68.28731809863,-0.00175490602978869,-0.00542508095572325
"haddock",2017,"Spring",41.9890999229497,-67.9886168051513,-0.00175490602978869,-0.00542508095572325
"haddock",2018,"Spring",41.8390967507275,-68.0863289814696,-0.00175490602978869,-0.00542508095572325
"haddock",2019,"Spring",42.0447073233976,-67.7886315757126,-0.00175490602978869,-0.00542508095572325
"haddock",2010,"Fall",42.0265504963605,-66.8120215032428,-0.00403550221482445,-0.00267459013502876
"haddock",2011,"Fall",41.7948865392105,-67.4393842912648,-0.00403550221482445,-0.00267459013502876
"haddock",2012,"Fall",42.0860012970474,-67.3267468163316,-0.00403550221482445,-0.00267459013502876
"haddock",2013,"Fall",41.836123121109,-67.5635529234359,-0.00403550221482445,-0.00267459013502876
"haddock",2014,"Fall",42.0709231353679,-67.6485236852608,-0.00403550221482445,-0.00267459013502876
"haddock",2015,"Fall",42.1366037390455,-67.5991014632407,-0.00403550221482445,-0.00267459013502876
"haddock",2016,"Fall",41.9796778976147,-67.7464678232189,-0.00403550221482445,-0.00267459013502876
"haddock",2017,"Fall",42.1028222696417,-67.878928404795,-0.00403550221482445,-0.00267459013502876
"haddock",2018,"Fall",42.3063035749983,-68.3201794834799,-0.00403550221482445,-0.00267459013502876
"haddock",2019,"Fall",42.4090048175664,-68.274992683707,-0.00403550221482445,-0.00267459013502876
"little skate",2010,"Spring",40.4524731867547,-71.5816871282098,-0.00417102967099701,-0.0153024667789376
"little skate",2011,"Spring",40.4081600761628,-70.6325557986246,-0.00417102967099701,-0.0153024667789376
"little skate",2012,"Spring",40.6557638297902,-70.1562725490372,-0.00417102967099701,-0.0153024667789376
"little skate",2013,"Spring",40.1992893856334,-71.3500324768492,-0.00417102967099701,-0.0153024667789376
"little skate",2014,"Spring",40.7679275845296,-70.304640481531,-0.00417102967099701,-0.0153024667789376
"little skate",2015,"Spring",40.1742107264007,-70.8735265019159,-0.00417102967099701,-0.0153024667789376
"little skate",2016,"Spring",40.7152799903722,-70.0666854520539,-0.00417102967099701,-0.0153024667789376
"little skate",2017,"Spring",40.3431933561553,-70.8978472207429,-0.00417102967099701,-0.0153024667789376
"little skate",2018,"Spring",40.6984686918262,-71.0153436257909,-0.00417102967099701,-0.0153024667789376
"little skate",2019,"Spring",40.5541018952554,-70.3213961987634,-0.00417102967099701,-0.0153024667789376
"little skate",2010,"Fall",40.5683698540599,-70.6470483126745,-0.00554489266223128,-0.0148053216892174
"little skate",2011,"Fall",40.5039738793522,-70.2018320691488,-0.00554489266223128,-0.0148053216892174
"little skate",2012,"Fall",40.8958543874046,-70.0325926578892,-0.00554489266223128,-0.0148053216892174
"little skate",2013,"Fall",40.9289122606931,-69.3565551078467,-0.00554489266223128,-0.0148053216892174
"little skate",2014,"Fall",40.5920447849196,-70.554896132346,-0.00554489266223128,-0.0148053216892174
"little skate",2015,"Fall",40.9740268685448,-69.4146734878117,-0.00554489266223128,-0.0148053216892174
"little skate",2016,"Fall",40.8622096345524,-69.4132959135932,-0.00554489266223128,-0.0148053216892174
"little skate",2017,"Fall",41.2949707139044,-67.6248946364348,-0.00554489266223128,-0.0148053216892174
"little skate",2018,"Fall",40.6432838752192,-71.071885255225,-0.00554489266223128,-0.0148053216892174
"little skate",2019,"Fall",41.0223054815369,-69.7197424369547,-0.00554489266223128,-0.0148053216892174
"longfin squid",2010,"Spring",38.6676768770141,-72.4098522620292,-0.00831128919032237,-0.00880882369764608
"longfin squid",2011,"Spring",37.8315790802152,-73.4519830718168,-0.00831128919032237,-0.00880882369764608
"longfin squid",2012,"Spring",38.5577848126765,-72.9471675490679,-0.00831128919032237,-0.00880882369764608
"longfin squid",2013,"Spring",38.3427458132491,-72.6047497712267,-0.00831128919032237,-0.00880882369764608
"longfin squid",2014,"Spring",39.5943783769944,-71.467984969397,-0.00831128919032237,-0.00880882369764608
"longfin squid",2015,"Spring",38.00928640804,-73.4142379678746,-0.00831128919032237,-0.00880882369764608
"longfin squid",2016,"Spring",39.0326159244015,-71.9454052268737,-0.00831128919032237,-0.00880882369764608
"longfin squid",2017,"Spring",38.7994934375721,-72.4595659241509,-0.00831128919032237,-0.00880882369764608
"longfin squid",2018,"Spring",38.7613292864924,-71.965223354228,-0.00831128919032237,-0.00880882369764608
"longfin squid",2019,"Spring",37.6976896986012,-73.6067864373161,-0.00831128919032237,-0.00880882369764608
"longfin squid",2010,"Fall",39.8086223217829,-71.0409810659818,0.00893567129343025,0.021359188870258
"longfin squid",2011,"Fall",38.8500716528011,-72.3213852139383,0.00893567129343025,0.021359188870258
"longfin squid",2012,"Fall",40.1033142632557,-70.4387846644666,0.00893567129343025,0.021359188870258
"longfin squid",2013,"Fall",39.369656512041,-71.7779517706839,0.00893567129343025,0.021359188870258
"longfin squid",2014,"Fall",39.6330428045081,-71.8926111737035,0.00893567129343025,0.021359188870258
"longfin squid",2015,"Fall",39.4799368497014,-71.7926558729592,0.00893567129343025,0.021359188870258
"longfin squid",2016,"Fall",39.789162977468,-71.6707882660447,0.00893567129343025,0.021359188870258
"longfin squid",2017,"Fall",41.03224465648,-68.2520614579961,0.00893567129343025,0.021359188870258
"longfin squid",2018,"Fall",39.6684161992934,-71.702639851999,0.00893567129343025,0.021359188870258
"longfin squid",2019,"Fall",39.3623729081756,-71.9089719163357,0.00893567129343025,0.021359188870258
"longhorn sculpin",2010,"Spring",42.0964764872572,-69.288207831896,0.0092458709318916,-0.01937822655741
"longhorn sculpin",2011,"Spring",42.0028680845399,-69.4575658109454,0.0092458709318916,-0.01937822655741
"longhorn sculpin",2012,"Spring",41.7591278422047,-68.6166741892658,0.0092458709318916,-0.01937822655741
"longhorn sculpin",2013,"Spring",42.1582755419365,-68.5150078199236,0.0092458709318916,-0.01937822655741
"longhorn sculpin",2014,"Spring",41.6277980256595,-68.2108717595008,0.0092458709318916,-0.01937822655741
"longhorn sculpin",2015,"Spring",42.043474400312,-68.5242048549182,0.0092458709318916,-0.01937822655741
"longhorn sculpin",2016,"Spring",42.0583689871261,-69.3508684210328,0.0092458709318916,-0.01937822655741
"longhorn sculpin",2017,"Spring",41.5943595160703,-69.1552208614868,0.0092458709318916,-0.01937822655741
"longhorn sculpin",2018,"Spring",41.508077896288,-69.1086238248057,0.0092458709318916,-0.01937822655741
"longhorn sculpin",2019,"Spring",41.6065707531192,-68.3538548842974,0.0092458709318916,-0.01937822655741
"longhorn sculpin",2010,"Fall",42.0790786825679,-67.640882302128,0.0119649454070114,-0.00845339197117853
"longhorn sculpin",2011,"Fall",41.7056929439506,-68.6906543058223,0.0119649454070114,-0.00845339197117853
"longhorn sculpin",2012,"Fall",42.2102304257689,-67.9378164275512,0.0119649454070114,-0.00845339197117853
"longhorn sculpin",2013,"Fall",42.1848525469782,-68.0423610103083,0.0119649454070114,-0.00845339197117853
"longhorn sculpin",2014,"Fall",42.1261442426346,-67.8129795930238,0.0119649454070114,-0.00845339197117853
"longhorn sculpin",2015,"Fall",42.0733130398717,-67.0225609793798,0.0119649454070114,-0.00845339197117853
"longhorn sculpin",2016,"Fall",42.4198098926333,-68.5950320203056,0.0119649454070114,-0.00845339197117853
"longhorn sculpin",2017,"Fall",42.0867137431604,-68.4998764194284,0.0119649454070114,-0.00845339197117853
"longhorn sculpin",2018,"Fall",42.1080877363794,-68.6066710443387,0.0119649454070114,-0.00845339197117853
"longhorn sculpin",2019,"Fall",42.2226872094488,-68.3678146007381,0.0119649454070114,-0.00845339197117853
"northern sand lance",2010,"Spring",42.1588114689768,-70.116424213897,0.0308861299799779,0.0366949377819184
"northern sand lance",2011,"Spring",41.6368266092317,-69.7105184584273,0.0308861299799779,0.0366949377819184
"northern sand lance",2012,"Spring",40.3439102727273,-72.7198409090909,0.0308861299799779,0.0366949377819184
"northern sand lance",2013,"Spring",41.6490204210526,-69.5674109255456,0.0308861299799779,0.0366949377819184
"northern sand lance",2014,"Spring",41.5888471314985,-67.9814316544342,0.0308861299799779,0.0366949377819184
"northern sand lance",2015,"Spring",41.5248669150151,-69.7194939862175,0.0308861299799779,0.0366949377819184
"northern sand lance",2016,"Spring",40.6842497516238,-69.8072455918364,0.0308861299799779,0.0366949377819184
"northern sand lance",2017,"Spring",42.2685599727273,-69.8278236201299,0.0308861299799779,0.0366949377819184
"northern sand lance",2018,"Spring",40.931383,-71.544113,0.0308861299799779,0.0366949377819184
"northern sand lance",2019,"Spring",39.8319400978223,-72.762255488766,0.0308861299799779,0.0366949377819184
"northern sand lance",2010,"Fall",39.6544606701899,-73.0781985947152,-0.0107336257603092,-0.0155715952732534
"northern sand lance",2011,"Fall",36.9781771031084,-74.9121942850645,-0.0107336257603092,-0.0155715952732534
"northern sand lance",2012,"Fall",42.008202,-69.529673,-0.0107336257603092,-0.0155715952732534
"northern sand lance",2013,"Fall",41.8273169975017,-66.1786781360063,-0.0107336257603092,-0.0155715952732534
"northern sand lance",2014,"Fall",41.323362,-68.010568,-0.0107336257603092,-0.0155715952732534
"northern sand lance",2015,"Fall",40.9058229667519,-70.0777532890025,-0.0107336257603092,-0.0155715952732534
"northern sand lance",2016,"Fall",41.2457910169491,-68.2764907584746,-0.0107336257603092,-0.0155715952732534
"northern sand lance",2017,"Fall",41.757257,-67.990685,-0.0107336257603092,-0.0155715952732534
"northern sand lance",2018,"Fall",40.097022948045,-73.0149050712373,-0.0107336257603092,-0.0155715952732534
"northern sand lance",2019,"Fall",38.2101349295235,-74.2473883094421,-0.0107336257603092,-0.0155715952732534
"northern shortfin squid",2010,"Spring",39.9390825709907,-70.2951069439552,0.0142848798460387,0.0190174014369687
"northern shortfin squid",2011,"Spring",39.2936075615364,-70.6555910779941,0.0142848798460387,0.0190174014369687
"northern shortfin squid",2012,"Spring",37.9437385737992,-73.5028777431274,0.0142848798460387,0.0190174014369687
"northern shortfin squid",2013,"Spring",38.8100073970779,-72.3986644074612,0.0142848798460387,0.0190174014369687
"northern shortfin squid",2014,"Spring",40.1373587874996,-69.1663898832031,0.0142848798460387,0.0190174014369687
"northern shortfin squid",2015,"Spring",37.526327401831,-74.1121421309542,0.0142848798460387,0.0190174014369687
"northern shortfin squid",2016,"Spring",38.3863994059296,-72.4037312186948,0.0142848798460387,0.0190174014369687
"northern shortfin squid",2017,"Spring",39.1057202870626,-71.8598066327582,0.0142848798460387,0.0190174014369687
"northern shortfin squid",2018,"Spring",38.872177309873,-71.3481074121409,0.0142848798460387,0.0190174014369687
"northern shortfin squid",2019,"Spring",40.0944211232349,-68.8129754601117,0.0142848798460387,0.0190174014369687
"northern shortfin squid",2010,"Fall",37.6622188440961,-73.3899818660304,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2011,"Fall",38.5908968195485,-72.2475233443431,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2012,"Fall",38.5569563260682,-72.6295507073753,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2013,"Fall",37.6851969760132,-73.2697801689643,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2014,"Fall",38.9389650807761,-72.0912760600078,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2015,"Fall",39.2412505153466,-71.7575697159747,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2016,"Fall",38.7873622885352,-72.7029756966266,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2017,"Fall",41.2029850565254,-67.4513711225293,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2018,"Fall",37.9817908294352,-73.2385279173763,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2019,"Fall",38.6379063790666,-72.7161885263589,-0.041763144243857,-0.0390045258745709
"ocean pout",2010,"Spring",41.0214729611162,-69.6507068386899,0.0159769744287083,0.0143422027675616
"ocean pout",2011,"Spring",40.5988189854174,-70.99877059653,0.0159769744287083,0.0143422027675616
"ocean pout",2012,"Spring",40.9746063010389,-70.8556002434543,0.0159769744287083,0.0143422027675616
"ocean pout",2013,"Spring",41.1711781001487,-71.4023810740992,0.0159769744287083,0.0143422027675616
"ocean pout",2014,"Spring",41.5010366978726,-71.2484999817018,0.0159769744287083,0.0143422027675616
"ocean pout",2015,"Spring",42.2221176434916,-69.9383768585235,0.0159769744287083,0.0143422027675616
"ocean pout",2016,"Spring",42.1912822169181,-69.64435776545,0.0159769744287083,0.0143422027675616
"ocean pout",2017,"Spring",42.25200713557,-69.9545852907355,0.0159769744287083,0.0143422027675616
"ocean pout",2018,"Spring",42.293378669739,-70.3958565458914,0.0159769744287083,0.0143422027675616
"ocean pout",2019,"Spring",41.6915684056496,-69.0241922100861,0.0159769744287083,0.0143422027675616
"ocean pout",2010,"Fall",41.0442074704412,-67.2134432170282,0.00746020634132757,0.0386359277864214
"ocean pout",2011,"Fall",41.3225276430087,-68.116400377189,0.00746020634132757,0.0386359277864214
"ocean pout",2012,"Fall",41.2342115727422,-69.2934011645178,0.00746020634132757,0.0386359277864214
"ocean pout",2013,"Fall",41.5199055226174,-68.4371154311314,0.00746020634132757,0.0386359277864214
"ocean pout",2014,"Fall",41.7876254267272,-69.6094618347454,0.00746020634132757,0.0386359277864214
"ocean pout",2015,"Fall",41.9157817429922,-69.2180283960269,0.00746020634132757,0.0386359277864214
"ocean pout",2016,"Fall",42.1340140309059,-69.7044402193309,0.00746020634132757,0.0386359277864214
"ocean pout",2017,"Fall",42.4460637506783,-69.7764246225842,0.00746020634132757,0.0386359277864214
"ocean pout",2018,"Fall",41.9592317425189,-69.6464551482801,0.00746020634132757,0.0386359277864214
"ocean pout",2019,"Fall",41.8508660941144,-68.7544143537404,0.00746020634132757,0.0386359277864214
"pollock",2010,"Spring",42.2477675415046,-67.5127371050695,0.0107613231358102,-0.0148715657795454
"pollock",2011,"Spring",42.6858197230171,-69.971754359099,0.0107613231358102,-0.0148715657795454
"pollock",2012,"Spring",42.8069547158805,-69.2229210236122,0.0107613231358102,-0.0148715657795454
"pollock",2013,"Spring",42.9282865210706,-69.3174730466863,0.0107613231358102,-0.0148715657795454
"pollock",2014,"Spring",42.1719845473941,-66.4660957299326,0.0107613231358102,-0.0148715657795454
"pollock",2015,"Spring",42.8407290071741,-68.8644639756812,0.0107613231358102,-0.0148715657795454
"pollock",2016,"Spring",42.3843615286237,-66.8743667042491,0.0107613231358102,-0.0148715657795454
"pollock",2017,"Spring",42.1892814355691,-66.5680700263398,0.0107613231358102,-0.0148715657795454
"pollock",2018,"Spring",42.9023142918925,-69.2133566936939,0.0107613231358102,-0.0148715657795454
"pollock",2019,"Spring",42.3697715961133,-67.0754520373903,0.0107613231358102,-0.0148715657795454
"pollock",2010,"Fall",42.8383479726093,-69.3776326856046,0.00543193657853745,0.0108510386839817
"pollock",2011,"Fall",42.8103373120416,-69.7449675535926,0.00543193657853745,0.0108510386839817
"pollock",2012,"Fall",42.5617569139495,-67.2495108011017,0.00543193657853745,0.0108510386839817
"pollock",2013,"Fall",42.6541586481522,-68.0165060971305,0.00543193657853745,0.0108510386839817
"pollock",2014,"Fall",43.0518744082358,-67.7687242419874,0.00543193657853745,0.0108510386839817
"pollock",2015,"Fall",42.628742154231,-67.6300466851378,0.00543193657853745,0.0108510386839817
"pollock",2016,"Fall",42.7822006051426,-69.4722593964404,0.00543193657853745,0.0108510386839817
"pollock",2017,"Fall",42.7710408955797,-67.2460195056469,0.00543193657853745,0.0108510386839817
"pollock",2018,"Fall",42.4890460790159,-68.7608837691787,0.00543193657853745,0.0108510386839817
"pollock",2019,"Fall",43.3276321443286,-67.3726080994307,0.00543193657853745,0.0108510386839817
"red hake",2010,"Spring",41.7661245723955,-68.3164156124432,0.0313478744877645,0.0549952012449128
"red hake",2011,"Spring",41.1294461796438,-67.7999348395248,0.0313478744877645,0.0549952012449128
"red hake",2012,"Spring",41.226553594109,-69.3467756936854,0.0313478744877645,0.0549952012449128
"red hake",2013,"Spring",41.5483106399901,-67.7116389801562,0.0313478744877645,0.0549952012449128
"red hake",2014,"Spring",42.1495378658088,-68.8156812649001,0.0313478744877645,0.0549952012449128
"red hake",2015,"Spring",42.1187375916796,-68.3413813128818,0.0313478744877645,0.0549952012449128
"red hake",2016,"Spring",42.234058547361,-68.9010725140345,0.0313478744877645,0.0549952012449128
"red hake",2017,"Spring",42.2327739445133,-68.5478625864665,0.0313478744877645,0.0549952012449128
"red hake",2018,"Spring",42.1847684803845,-68.3384061291927,0.0313478744877645,0.0549952012449128
"red hake",2019,"Spring",42.2097596080176,-68.7267721696488,0.0313478744877645,0.0549952012449128
"red hake",2010,"Fall",41.3181937960835,-69.0784900541537,0.022264453747046,0.0195553958120918
"red hake",2011,"Fall",41.7694541814732,-68.6490297136272,0.022264453747046,0.0195553958120918
"red hake",2012,"Fall",41.8503023269282,-68.9130926381982,0.022264453747046,0.0195553958120918
"red hake",2013,"Fall",42.0720102478605,-68.6746748135128,0.022264453747046,0.0195553958120918
"red hake",2014,"Fall",42.2941109966683,-69.0211695807942,0.022264453747046,0.0195553958120918
"red hake",2015,"Fall",42.3066736589354,-68.6802923045812,0.022264453747046,0.0195553958120918
"red hake",2016,"Fall",42.1769980989205,-68.86687140332,0.022264453747046,0.0195553958120918
"red hake",2017,"Fall",42.5305750579131,-68.5214830749897,0.022264453747046,0.0195553958120918
"red hake",2018,"Fall",42.1134636032401,-69.1173335163903,0.022264453747046,0.0195553958120918
"red hake",2019,"Fall",42.1651694112475,-68.9466630393705,0.022264453747046,0.0195553958120918
"scup",2010,"Spring",39.1094292205257,-72.7492748043246,0.0460166587377367,0.0401303369996586
"scup",2011,"Spring",38.8734664516629,-72.9929158608097,0.0460166587377367,0.0401303369996586
"scup",2012,"Spring",40.0968178583216,-72.3513460713311,0.0460166587377367,0.0401303369996586
"scup",2013,"Spring",39.1253434125696,-72.8582065178238,0.0460166587377367,0.0401303369996586
"scup",2014,"Spring",39.6891168322402,-72.4547367920284,0.0460166587377367,0.0401303369996586
"scup",2015,"Spring",39.4738552634893,-72.4219413280254,0.0460166587377367,0.0401303369996586
"scup",2016,"Spring",40.1542186030164,-71.7635163686464,0.0460166587377367,0.0401303369996586
"scup",2017,"Spring",39.3281230968833,-72.5880378946327,0.0460166587377367,0.0401303369996586
"scup",2018,"Spring",39.2917877155934,-72.5597039781066,0.0460166587377367,0.0401303369996586
"scup",2019,"Spring",40.1010216976851,-71.8217546490478,0.0460166587377367,0.0401303369996586
"scup",2010,"Fall",40.5747934344496,-71.0848284277097,0.00253847922295885,0.00335610338800617
"scup",2011,"Fall",39.1488444976314,-72.165088661238,0.00253847922295885,0.00335610338800617
"scup",2012,"Fall",40.0381619952036,-72.1865368983843,0.00253847922295885,0.00335610338800617
"scup",2013,"Fall",40.9412676838363,-70.5000791016268,0.00253847922295885,0.00335610338800617
"scup",2014,"Fall",41.0002721474971,-71.0412631773361,0.00253847922295885,0.00335610338800617
"scup",2015,"Fall",39.8176513211884,-71.8488224759009,0.00253847922295885,0.00335610338800617
"scup",2016,"Fall",40.9681088381353,-70.8507418584329,0.00253847922295885,0.00335610338800617
"scup",2017,"Fall",43.50150790625,-68.43689696875,0.00253847922295885,0.00335610338800617
"scup",2018,"Fall",40.6569264671605,-72.3573230278986,0.00253847922295885,0.00335610338800617
"scup",2019,"Fall",40.8532275890426,-71.2490188093972,0.00253847922295885,0.00335610338800617
"sea raven",2010,"Spring",43.022959797263,-67.2741360484129,0.013173217537809,0.0215154667954212
"sea raven",2011,"Spring",42.2550724445454,-68.038372633485,0.013173217537809,0.0215154667954212
"sea raven",2012,"Spring",42.4301759848585,-68.3024045932999,0.013173217537809,0.0215154667954212
"sea raven",2013,"Spring",41.8644694023877,-67.3814815232424,0.013173217537809,0.0215154667954212
"sea raven",2014,"Spring",41.9767203877761,-67.3817330185585,0.013173217537809,0.0215154667954212
"sea raven",2015,"Spring",42.1802540872563,-67.4890154104298,0.013173217537809,0.0215154667954212
"sea raven",2016,"Spring",42.1132700963999,-68.3374630635808,0.013173217537809,0.0215154667954212
"sea raven",2017,"Spring",41.6452593733647,-68.0177309775371,0.013173217537809,0.0215154667954212
"sea raven",2018,"Spring",41.8634533027404,-67.4002158813094,0.013173217537809,0.0215154667954212
"sea raven",2019,"Spring",42.2516045262137,-67.2332091325238,0.013173217537809,0.0215154667954212
"sea raven",2010,"Fall",42.8802596229589,-67.6581694207083,0.00775724389822634,0.00678229926551391
"sea raven",2011,"Fall",42.105005276267,-68.4467846661228,0.00775724389822634,0.00678229926551391
"sea raven",2012,"Fall",41.3747187227,-69.0606956820309,0.00775724389822634,0.00678229926551391
"sea raven",2013,"Fall",42.0373385545454,-68.3912210357552,0.00775724389822634,0.00678229926551391
"sea raven",2014,"Fall",42.1078302761912,-67.5600700498327,0.00775724389822634,0.00678229926551391
"sea raven",2015,"Fall",41.9025068539182,-67.0093556733825,0.00775724389822634,0.00678229926551391
"sea raven",2016,"Fall",42.0087718483022,-67.2336583374399,0.00775724389822634,0.00678229926551391
"sea raven",2017,"Fall",42.0149594650958,-68.1558415409683,0.00775724389822634,0.00678229926551391
"sea raven",2018,"Fall",42.0027813856846,-67.217657581837,0.00775724389822634,0.00678229926551391
"sea raven",2019,"Fall",42.2375235254831,-67.0268349837903,0.00775724389822634,0.00678229926551391
"silver hake",2010,"Spring",41.906521873107,-68.9409992178066,0.0444738528562299,0.040740506693736
"silver hake",2011,"Spring",41.6562299211075,-68.9892896821771,0.0444738528562299,0.040740506693736
"silver hake",2012,"Spring",42.3210861217806,-68.9901376064301,0.0444738528562299,0.040740506693736
"silver hake",2013,"Spring",42.2319621567628,-68.030601730663,0.0444738528562299,0.040740506693736
"silver hake",2014,"Spring",42.6512796296812,-68.2127430227182,0.0444738528562299,0.040740506693736
"silver hake",2015,"Spring",42.3625796358968,-68.181199213946,0.0444738528562299,0.040740506693736
"silver hake",2016,"Spring",42.7777461543982,-68.1375001384832,0.0444738528562299,0.040740506693736
"silver hake",2017,"Spring",42.7142279118571,-68.5397702945136,0.0444738528562299,0.040740506693736
"silver hake",2018,"Spring",42.4765382682296,-68.6575304492608,0.0444738528562299,0.040740506693736
"silver hake",2019,"Spring",42.4637988035074,-68.902052697596,0.0444738528562299,0.040740506693736
"silver hake",2010,"Fall",42.4867469006015,-68.7846880223527,0.0197060469155327,0.0132958934783526
"silver hake",2011,"Fall",42.0727347135049,-69.0496781971077,0.0197060469155327,0.0132958934783526
"silver hake",2012,"Fall",42.9736980490002,-68.6976624023526,0.0197060469155327,0.0132958934783526
"silver hake",2013,"Fall",42.7938251035671,-68.5012794435087,0.0197060469155327,0.0132958934783526
"silver hake",2014,"Fall",42.5987102667791,-68.8235581873615,0.0197060469155327,0.0132958934783526
"silver hake",2015,"Fall",42.9441332494709,-68.2472821740585,0.0197060469155327,0.0132958934783526
"silver hake",2016,"Fall",42.8570838927149,-68.5983634838221,0.0197060469155327,0.0132958934783526
"silver hake",2017,"Fall",43.0499899912285,-68.7404387408462,0.0197060469155327,0.0132958934783526
"silver hake",2018,"Fall",42.526743152065,-69.3378629993641,0.0197060469155327,0.0132958934783526
"silver hake",2019,"Fall",42.5214653611637,-69.2371330442579,0.0197060469155327,0.0132958934783526
